drone_id,x,y,z,time
Drone_3004,90.05,34.62,15.67,23
Drone_3005,70.19,69.9,17.99,47
Drone_3005,47.51,60.67,7.75,48
Drone_3005,41.06,40.35,6.83,49
Drone_3005,61.02,88.29,14.0,50
Drone_3005,18.59,81.07,5.74,51
Drone_3006,77.73,66.19,1.57,16
Drone_3006,57.27,63.67,18.14,17
Drone_3006,11.71,73.24,13.96,18
Drone_3006,16.1,82.11,0.5,19
Drone_3006,71.07,45.72,9.9,20
Drone_3007,89.67,76.17,17.69,18
Drone_3007,40.93,78.26,7.81,19
Drone_3007,19.86,26.97,8.5,20
Drone_3007,88.01,17.04,7.41,21
Drone_3007,8.6,52.93,0.79,22
Drone_3008,43.16,19.13,12.83,30
Drone_3008,46.92,86.86,17.74,31
Drone_3008,31.32,14.26,19.65,32
Drone_3008,41.85,74.42,8.7,33
Drone_3008,10.97,10.45,16.68,34
Drone_3009,82.61,71.24,12.33,79
Drone_3009,18.29,27.18,12.65,80
Drone_3009,67.0,24.67,1.48,81
Drone_3009,14.11,43.46,13.9,82
Drone_3009,3.83,9.6,12.91,83
Drone_3010,32.25,1.78,5.03,44
Drone_3010,28.82,62.0,10.29,45
Drone_3010,50.5,69.1,19.99,46
Drone_3010,6.15,76.65,4.67,47
Drone_3010,29.11,61.86,3.66,48
Drone_3011,7.67,94.2,10.53,80
Drone_3011,48.52,91.08,14.26,81
Drone_3011,22.01,12.95,0.0,82
Drone_3011,15.02,34.72,10.41,83
Drone_3011,28.35,2.31,6.92,84
Drone_3012,75.79,85.09,17.83,32
Drone_3012,17.31,39.15,6.57,33
Drone_3012,72.47,26.62,1.81,34
Drone_3012,12.75,92.59,6.8,35
Drone_3012,22.94,68.16,9.07,36
Drone_3013,77.27,16.86,9.52,22
Drone_3013,48.32,4.43,5.67,23
Drone_3013,68.96,14.66,5.26,24
Drone_3013,35.77,37.42,1.54,25
Drone_3013,46.92,68.82,4.27,26
Drone_3014,41.86,39.9,13.71,28
Drone_3014,62.85,96.96,17.09,29
Drone_3014,61.75,13.81,3.84,30
Drone_3014,60.87,5.86,2.43,31
Drone_3014,49.27,94.14,13.39,32
Drone_3015,91.63,89.24,15.87,11
Drone_3015,45.8,6.41,5.65,12
Drone_3015,98.15,51.43,5.21,13
Drone_3015,69.83,69.98,16.96,14
Drone_3015,22.27,40.48,19.29,15
Drone_3016,81.49,91.98,1.65,47
Drone_3016,60.82,78.74,16.94,48
Drone_3016,99.97,74.34,5.13,49
Drone_3016,56.13,68.7,15.15,50
Drone_3016,46.74,12.48,13.26,51
Drone_3017,84.2,16.25,2.63,10
Drone_3017,40.48,75.51,7.58,11
Drone_3017,11.79,87.86,6.27,12
Drone_3017,19.32,61.98,5.44,13
Drone_3017,95.49,65.77,9.02,14
Drone_3018,63.39,14.73,16.31,2
Drone_3018,48.16,60.04,9.02,3
Drone_3018,72.21,60.43,17.38,4
Drone_3018,93.62,39.17,18.36,5
Drone_3018,29.61,57.96,2.87,6
Drone_3019,59.39,28.5,2.31,70
Drone_3019,18.52,71.05,1.47,71
Drone_3019,75.14,44.93,18.61,72
Drone_3019,17.28,0.26,13.01,73
Drone_3019,28.29,32.6,19.04,74
Drone_3020,81.03,99.54,14.9,19
Drone_3020,65.56,86.41,18.14,20
Drone_3020,93.46,81.7,15.64,21
Drone_3020,67.56,89.09,13.87,22
Drone_3020,14.59,82.97,2.78,23
Drone_3021,46.9,55.95,12.48,42
Drone_3021,29.55,21.68,11.79,43
Drone_3021,5.97,26.54,19.04,44
Drone_3021,37.99,5.31,10.6,45
Drone_3021,73.87,60.39,18.09,46
Drone_3022,42.93,52.74,3.6,31
Drone_3022,37.56,10.12,19.03,32
Drone_3022,77.44,63.94,10.48,33
Drone_3022,18.57,79.25,19.65,34
Drone_3022,14.33,23.08,15.35,35
Drone_3023,42.69,16.69,14.95,4
Drone_3023,93.52,1.52,19.27,5
Drone_3023,86.44,58.23,14.99,6
Drone_3023,64.48,30.85,3.47,7
Drone_3023,26.19,75.76,9.94,8
Drone_3024,13.47,9.3,8.22,17
Drone_3024,72.26,19.41,9.12,18
Drone_3024,84.54,56.42,4.42,19
Drone_3024,16.79,77.31,11.58,20
Drone_3024,23.1,44.21,19.24,21
Drone_3025,7.25,74.37,0.36,84
Drone_3025,11.35,40.03,12.71,85
Drone_3025,89.65,55.55,18.2,86
Drone_3025,30.14,50.44,13.23,87
Drone_3025,90.6,61.63,9.39,88
Drone_3026,55.95,9.2,8.74,25
Drone_3026,22.2,13.63,5.59,26
Drone_3026,42.03,5.55,8.96,27
Drone_3026,9.79,97.4,13.62,28
Drone_3026,15.77,35.45,1.77,29
Drone_3027,92.56,79.5,10.75,40
Drone_3027,27.38,65.25,9.96,41
Drone_3027,59.37,86.45,8.1,42
Drone_3027,13.28,67.79,8.56,43
Drone_3027,19.15,10.63,16.42,44
Drone_3028,49.18,62.54,6.16,95
Drone_3028,56.14,76.79,7.37,96
Drone_3028,14.27,77.68,7.18,97
Drone_3028,45.76,61.23,1.32,98
Drone_3028,99.89,32.4,14.39,99
Drone_3029,91.46,67.74,1.6,59
Drone_3029,24.46,66.83,12.28,60
Drone_3029,32.81,89.19,0.6,61
Drone_3029,36.4,23.45,8.66,62
Drone_3029,7.12,47.66,9.74,63
Drone_3030,50.41,39.79,12.1,72
Drone_3030,9.15,29.36,19.92,73
Drone_3030,40.61,57.52,10.55,74
Drone_3030,20.81,74.38,8.69,75
Drone_3030,28.21,51.92,1.32,76
Drone_3031,3.98,76.35,3.63,60
Drone_3031,15.89,55.21,2.64,61
Drone_3031,70.85,40.16,1.33,62
Drone_3031,88.58,53.37,5.43,63
Drone_3031,71.47,82.47,0.59,64
Drone_3032,78.64,83.21,16.43,30
Drone_3032,45.7,35.23,5.92,31
Drone_3032,89.06,46.3,13.18,32
Drone_3032,28.96,64.77,12.86,33
Drone_3032,11.05,34.31,16.07,34
Drone_3033,79.25,37.83,9.99,75
Drone_3033,99.02,67.65,8.04,76
Drone_3033,92.84,48.96,5.45,77
Drone_3033,28.64,67.68,14.69,78
Drone_3033,7.62,53.34,5.63,79
Drone_3034,68.07,15.58,7.44,0
Drone_3034,60.28,77.31,19.36,1
Drone_3034,15.29,30.38,7.75,2
Drone_3034,24.81,38.85,7.83,3
Drone_3034,59.43,52.98,17.95,4
Drone_3035,99.46,8.86,17.0,87
Drone_3035,63.35,0.12,3.72,88
Drone_3035,74.1,83.58,11.27,89
Drone_3035,60.19,27.78,9.86,90
Drone_3035,88.76,4.35,2.39,91
Drone_3036,8.87,54.12,13.78,61
Drone_3036,93.79,88.33,9.53,62
Drone_3036,31.28,52.96,17.41,63
Drone_3036,77.36,63.25,7.27,64
Drone_3036,62.4,88.54,19.43,65
Drone_3037,44.56,61.49,16.15,15
Drone_3037,61.54,55.02,9.44,16
Drone_3037,22.38,53.0,14.87,17
Drone_3037,30.79,80.97,9.47,18
Drone_3037,6.39,90.89,10.0,19
Drone_3038,77.93,3.2,9.12,45
Drone_3038,76.97,14.4,14.93,46
Drone_3038,99.27,10.64,12.26,47
Drone_3038,77.54,22.07,9.11,48
Drone_3038,58.11,28.21,0.24,49
Drone_3039,76.07,34.1,14.99,47
Drone_3039,82.91,87.53,6.91,48
Drone_3039,69.31,92.49,0.54,49
Drone_3039,27.36,67.7,8.05,50
Drone_3039,90.02,62.54,8.64,51
Drone_3040,28.71,76.04,19.51,77
Drone_3040,52.16,8.07,4.72,78
Drone_3040,78.02,27.64,11.56,79
Drone_3040,27.76,12.97,9.95,80
Drone_3040,46.62,26.62,6.25,81
Drone_3041,77.33,86.79,14.02,20
Drone_3041,66.26,46.49,7.82,21
Drone_3041,69.71,93.92,6.17,22
Drone_3041,74.06,13.84,7.76,23
Drone_3041,64.88,72.49,18.93,24
Drone_3042,99.42,86.17,1.32,78
Drone_3042,26.7,30.73,8.43,79
Drone_3042,78.15,49.18,7.36,80
Drone_3042,42.01,47.17,15.49,81
Drone_3042,5.34,94.1,17.21,82
Drone_3043,53.72,76.15,7.1,75
Drone_3043,43.58,67.67,10.69,76
Drone_3043,53.04,92.04,8.05,77
Drone_3043,52.84,1.01,0.94,78
Drone_3043,63.47,39.44,3.93,79
Drone_3044,67.39,48.7,15.49,72
Drone_3044,78.44,30.14,17.03,73
Drone_3044,71.67,60.92,1.67,74
Drone_3044,22.8,72.4,7.3,75
Drone_3044,61.61,25.91,2.39,76
Drone_3045,78.59,96.41,3.14,63
Drone_3045,38.84,64.59,19.97,64
Drone_3045,28.22,91.89,16.66,65
Drone_3045,61.64,55.82,17.07,66
Drone_3045,0.49,96.47,18.75,67
Drone_3046,17.68,7.83,10.5,51
Drone_3046,86.7,17.78,0.88,52
Drone_3046,52.88,30.44,2.77,53
Drone_3046,51.13,6.86,3.51,54
Drone_3046,92.51,76.88,2.17,55
Drone_3047,62.75,7.77,18.67,53
Drone_3047,34.64,10.94,2.74,54
Drone_3047,67.54,29.0,19.83,55
Drone_3047,81.81,59.38,3.89,56
Drone_3047,94.25,20.11,9.09,57
Drone_3048,91.98,40.3,19.26,92
Drone_3048,40.69,58.86,12.28,93
Drone_3048,72.5,33.3,2.66,94
Drone_3048,77.33,12.0,6.81,95
Drone_3048,30.09,49.2,14.25,96
Drone_3049,32.34,46.58,0.22,19
Drone_3049,79.63,23.72,14.1,20
Drone_3049,33.66,29.8,7.7,21
Drone_3049,83.1,32.91,7.21,22
Drone_3049,65.44,15.0,0.53,23
Drone_3050,87.52,62.46,19.94,61
Drone_3050,61.26,5.3,12.28,62
Drone_3050,97.85,75.72,17.48,63
Drone_3050,73.37,88.34,14.2,64
Drone_3050,71.23,17.61,18.91,65
Drone_3051,13.81,58.26,11.95,31
Drone_3051,52.37,51.4,4.03,32
Drone_3051,56.2,60.9,4.39,33
Drone_3051,87.01,71.1,13.75,34
Drone_3051,70.86,79.21,9.66,35
Drone_3052,38.64,56.81,1.24,57
Drone_3052,37.65,74.91,3.65,58
Drone_3052,74.56,78.84,12.75,59
Drone_3052,69.5,63.93,8.7,60
Drone_3052,46.34,2.68,16.27,61
Drone_3053,36.16,34.85,1.51,59
Drone_3053,94.0,78.63,9.51,60
Drone_3053,16.37,98.65,15.24,61
Drone_3053,25.37,43.97,18.57,62
Drone_3053,21.57,25.54,0.77,63
Drone_3054,27.23,86.78,11.44,39
Drone_3054,75.9,27.21,8.98,40
Drone_3054,79.54,47.39,17.26,41
Drone_3054,66.94,2.82,3.12,42
Drone_3054,63.11,80.32,17.93,43
Drone_3055,42.64,6.34,7.88,62
Drone_3055,94.26,79.21,11.49,63
Drone_3055,12.22,67.72,6.34,64
Drone_3055,69.56,86.03,15.4,65
Drone_3055,40.96,49.52,13.47,66
Drone_3056,12.41,49.28,9.36,22
Drone_3056,71.47,69.95,15.85,23
Drone_3056,10.82,69.09,5.02,24
Drone_3056,12.77,62.88,17.73,25
Drone_3056,8.95,6.72,13.81,26
Drone_3057,31.27,43.14,0.39,53
Drone_3057,69.17,54.22,9.6,54
Drone_3057,85.95,38.77,3.59,55
Drone_3057,0.36,64.79,6.21,56
Drone_3057,66.35,16.58,18.53,57
Drone_3058,84.81,18.04,16.98,2
Drone_3058,54.18,53.23,9.19,3
Drone_3058,16.68,98.09,18.96,4
Drone_3058,79.56,59.79,10.48,5
Drone_3058,63.32,84.94,15.06,6
Drone_3059,19.92,47.88,8.99,64
Drone_3059,97.25,15.2,4.7,65
Drone_3059,1.56,0.41,2.76,66
Drone_3059,16.26,31.52,1.31,67
Drone_3059,84.31,67.91,7.45,68
Drone_3060,63.07,66.69,4.22,65
Drone_3060,93.75,26.93,8.82,66
Drone_3060,35.97,94.73,10.85,67
Drone_3060,18.84,23.3,17.16,68
Drone_3060,52.4,19.38,12.42,69
Drone_3061,42.53,85.68,17.19,50
Drone_3061,51.16,36.76,9.28,51
Drone_3061,85.58,68.9,0.44,52
Drone_3061,94.76,56.75,18.03,53
Drone_3061,5.0,14.35,3.07,54
Drone_3062,93.43,50.64,6.38,21
Drone_3062,19.39,21.36,17.29,22
Drone_3062,21.54,34.23,18.41,23
Drone_3062,9.63,7.15,6.95,24
Drone_3062,60.39,58.35,0.32,25
Drone_3063,90.32,58.88,9.15,9
Drone_3063,55.91,23.31,7.82,10
Drone_3063,79.7,50.79,8.29,11
Drone_3063,24.22,50.77,8.59,12
Drone_3063,48.34,15.88,3.27,13
Drone_3064,81.41,16.93,13.73,64
Drone_3064,71.41,68.48,11.34,65
Drone_3064,88.36,40.07,14.69,66
Drone_3064,77.82,2.98,15.0,67
Drone_3064,51.31,87.98,14.53,68
Drone_3065,67.26,57.06,8.31,36
Drone_3065,33.01,0.35,4.22,37
Drone_3065,97.42,96.21,2.94,38
Drone_3065,37.89,22.8,6.15,39
Drone_3065,33.83,7.12,18.93,40
Drone_3066,99.49,29.25,8.44,12
Drone_3066,62.89,40.34,14.05,13
Drone_3066,51.81,73.61,4.72,14
Drone_3066,53.49,48.18,1.97,15
Drone_3066,22.83,97.73,15.0,16
Drone_3067,86.4,13.59,0.52,53
Drone_3067,29.52,30.15,14.44,54
Drone_3067,17.29,71.35,16.41,55
Drone_3067,67.79,6.1,17.23,56
Drone_3067,49.99,95.34,14.33,57
Drone_3068,93.08,77.92,2.95,32
Drone_3068,62.25,99.18,4.95,33
Drone_3068,45.45,17.72,3.11,34
Drone_3068,41.31,50.43,1.89,35
Drone_3068,45.79,58.71,4.35,36
Drone_3069,73.35,30.34,11.04,61
Drone_3069,19.29,88.49,0.93,62
Drone_3069,60.13,64.12,3.69,63
Drone_3069,82.57,63.92,2.67,64
Drone_3069,95.56,24.73,16.77,65
Drone_3070,9.79,41.75,13.66,73
Drone_3070,28.55,92.32,13.02,74
Drone_3070,33.21,40.56,6.17,75
Drone_3070,11.39,10.14,4.29,76
Drone_3070,8.54,13.88,13.27,77
Drone_3071,50.24,23.98,4.01,79
Drone_3071,10.81,69.77,17.97,80
Drone_3071,0.78,58.39,1.94,81
Drone_3071,68.51,18.52,3.78,82
Drone_3071,93.72,37.41,10.33,83
Drone_3072,85.26,21.51,12.14,83
Drone_3072,18.48,90.83,5.1,84
Drone_3072,85.99,23.01,11.17,85
Drone_3072,89.65,66.05,15.57,86
Drone_3072,57.17,66.22,19.84,87
Drone_3073,2.12,65.15,17.46,14
Drone_3073,2.64,59.07,13.7,15
Drone_3073,54.05,17.74,19.79,16
Drone_3073,95.11,3.04,6.57,17
Drone_3073,40.34,82.38,12.95,18
Drone_3074,48.75,38.4,4.59,14
Drone_3074,46.7,15.71,2.25,15
Drone_3074,11.08,88.07,14.36,16
Drone_3074,5.7,70.48,11.34,17
Drone_3074,29.39,98.3,3.69,18
Drone_3075,14.11,82.78,17.09,59
Drone_3075,69.56,21.86,9.91,60
Drone_3075,41.89,71.06,10.13,61
Drone_3075,9.06,70.89,10.75,62
Drone_3075,70.99,87.04,17.43,63
Drone_3076,37.25,45.89,17.58,76
Drone_3076,87.59,0.47,12.04,77
Drone_3076,48.64,95.04,1.09,78
Drone_3076,80.76,20.04,7.81,79
Drone_3076,81.79,57.02,1.48,80
Drone_3077,1.84,68.19,1.69,99
Drone_3077,35.92,61.34,3.21,100
Drone_3077,78.32,64.13,19.5,101
Drone_3077,64.36,21.29,13.3,102
Drone_3077,20.02,91.3,18.89,103
Drone_3078,26.11,84.31,6.6,26
Drone_3078,92.07,72.74,1.95,27
Drone_3078,72.87,11.23,3.07,28
Drone_3078,77.53,45.34,1.88,29
Drone_3078,9.02,76.74,14.33,30
Drone_3079,60.9,12.48,16.05,43
Drone_3079,25.53,44.56,8.48,44
Drone_3079,65.08,12.27,19.36,45
Drone_3079,18.46,98.12,11.43,46
Drone_3079,67.92,95.37,5.03,47
Drone_3080,20.15,21.17,10.05,58
Drone_3080,9.25,56.77,13.84,59
Drone_3080,54.44,4.12,17.83,60
Drone_3080,12.94,8.55,0.99,61
Drone_3080,78.29,32.15,16.02,62
Drone_3081,55.31,37.69,5.46,14
Drone_3081,57.42,19.83,4.21,15
Drone_3081,67.41,9.36,8.74,16
Drone_3081,2.73,71.36,15.97,17
Drone_3081,5.01,86.02,12.35,18
Drone_3082,51.54,5.51,12.35,74
Drone_3082,17.26,72.53,16.56,75
Drone_3082,10.17,16.15,12.68,76
Drone_3082,46.04,82.65,6.22,77
Drone_3082,98.6,86.35,9.38,78
Drone_3083,12.59,49.94,10.91,5
Drone_3083,23.0,96.33,8.25,6
Drone_3083,37.98,7.83,1.17,7
Drone_3083,26.5,27.0,8.47,8
Drone_3083,9.47,19.8,14.03,9
Drone_3084,95.2,26.93,5.21,47
Drone_3084,69.04,45.59,0.65,48
Drone_3084,27.15,41.13,18.03,49
Drone_3084,61.26,54.24,3.35,50
Drone_3084,54.59,8.06,10.73,51
Drone_3085,75.69,54.37,8.47,53
Drone_3085,57.61,73.73,10.19,54
Drone_3085,9.74,8.23,18.39,55
Drone_3085,86.47,30.32,12.36,56
Drone_3085,98.67,91.72,7.42,57
Drone_3086,23.47,15.06,2.96,2
Drone_3086,77.98,82.62,10.79,3
Drone_3086,51.29,78.2,4.73,4
Drone_3086,58.44,93.98,10.55,5
Drone_3086,93.92,98.81,18.33,6
Drone_3087,55.48,9.45,19.2,50
Drone_3087,86.36,67.75,15.08,51
Drone_3087,19.1,25.45,12.0,52
Drone_3087,15.67,73.06,9.47,53
Drone_3087,47.75,46.57,13.79,54
Drone_3088,75.59,63.46,10.37,52
Drone_3088,29.42,98.99,11.12,53
Drone_3088,66.42,23.66,2.04,54
Drone_3088,5.69,75.79,13.98,55
Drone_3088,86.57,99.56,18.95,56
Drone_3089,62.23,28.67,15.88,9
Drone_3089,15.74,43.82,0.76,10
Drone_3089,74.59,7.51,10.53,11
Drone_3089,0.05,1.12,13.6,12
Drone_3089,39.86,35.61,9.89,13
Drone_3090,79.21,26.54,0.68,8
Drone_3090,45.79,77.88,16.62,9
Drone_3090,64.17,11.05,8.74,10
Drone_3090,43.77,29.05,1.69,11
Drone_3090,41.77,0.17,18.53,12
Drone_3091,20.05,14.76,16.16,1
Drone_3091,5.48,73.25,12.04,2
Drone_3091,99.68,74.4,19.78,3
Drone_3091,16.03,91.83,2.01,4
Drone_3091,18.22,84.11,4.85,5
Drone_3092,16.18,0.88,8.97,7
Drone_3092,16.11,86.78,17.37,8
Drone_3092,37.08,12.81,12.15,9
Drone_3092,62.3,85.69,18.27,10
Drone_3092,52.32,29.65,15.04,11
Drone_3093,33.98,56.83,16.42,29
Drone_3093,17.21,64.51,16.52,30
Drone_3093,65.98,13.75,1.02,31
Drone_3093,98.36,48.57,5.38,32
Drone_3093,14.7,47.26,14.48,33
Drone_3094,18.67,49.5,11.63,47
Drone_3094,97.53,2.5,5.56,48
Drone_3094,31.43,49.41,17.44,49
Drone_3094,70.66,1.6,15.9,50
Drone_3094,3.17,40.72,6.13,51
Drone_3095,97.94,70.57,12.11,4
Drone_3095,55.61,37.58,13.57,5
Drone_3095,39.09,16.44,7.74,6
Drone_3095,78.15,25.94,9.76,7
Drone_3095,19.98,83.84,9.0,8
Drone_3096,10.34,10.06,9.76,16
Drone_3096,15.18,10.02,2.55,17
Drone_3096,41.9,48.34,6.33,18
Drone_3096,12.02,38.57,3.16,19
Drone_3096,82.5,37.17,17.9,20
Drone_3097,50.63,26.17,9.65,19
Drone_3097,11.33,40.17,7.53,20
Drone_3097,68.68,44.61,6.75,21
Drone_3097,16.21,48.83,2.91,22
Drone_3097,20.11,57.71,11.96,23
Drone_3098,85.65,69.13,15.91,83
Drone_3098,11.68,50.84,7.32,84
Drone_3098,55.04,45.14,8.78,85
Drone_3098,8.32,59.82,18.11,86
Drone_3098,87.32,46.72,0.71,87
Drone_3099,7.66,89.03,9.82,17
Drone_3099,69.09,79.08,4.64,18
Drone_3099,78.15,53.91,9.02,19
Drone_3099,74.51,36.39,0.0,20
Drone_3099,54.06,50.5,15.28,21
Drone_3100,64.23,92.87,4.98,47
Drone_3100,40.5,32.36,18.77,48
Drone_3100,23.59,18.46,9.35,49
Drone_3100,69.55,75.95,17.56,50
Drone_3100,84.67,7.27,15.02,51
Drone_3101,21.94,82.32,18.45,15
Drone_3101,96.05,9.65,9.6,16
Drone_3101,24.35,10.17,0.11,17
Drone_3101,86.23,88.09,6.48,18
Drone_3101,56.52,42.02,17.0,19
Drone_3102,25.4,26.57,8.73,27
Drone_3102,83.06,63.45,13.56,28
Drone_3102,91.8,99.6,7.74,29
Drone_3102,8.15,59.65,4.85,30
Drone_3102,34.15,63.75,7.05,31
Drone_3103,98.3,46.7,2.67,3
Drone_3103,41.23,8.37,18.44,4
Drone_3103,94.73,18.13,7.01,5
Drone_3103,93.28,71.4,10.72,6
Drone_3103,10.91,40.18,12.14,7
Drone_3104,78.25,35.32,6.99,78
Drone_3104,4.14,52.17,7.45,79
Drone_3104,12.04,28.63,4.8,80
Drone_3104,58.52,77.78,5.02,81
Drone_3104,29.05,72.28,6.24,82
Drone_3105,93.51,52.53,1.55,40
Drone_3105,10.31,21.86,12.81,41
Drone_3105,57.4,88.34,3.49,42
Drone_3105,95.5,63.92,0.42,43
Drone_3105,30.11,31.64,8.86,44
Drone_3106,96.4,54.59,14.5,56
Drone_3106,60.68,94.58,19.7,57
Drone_3106,10.17,96.61,5.59,58
Drone_3106,41.98,35.43,16.27,59
Drone_3106,87.41,28.84,15.19,60
Drone_3107,17.93,21.76,9.11,30
Drone_3107,97.52,83.1,15.75,31
Drone_3107,2.15,18.07,14.82,32
Drone_3107,14.72,21.25,11.49,33
Drone_3107,69.66,12.49,6.0,34
Drone_3108,10.73,38.27,1.49,18
Drone_3108,47.73,12.08,11.61,19
Drone_3108,16.57,54.54,14.67,20
Drone_3108,8.98,98.11,13.3,21
Drone_3108,64.43,71.52,8.12,22
Drone_3109,37.14,33.05,2.95,42
Drone_3109,88.99,46.58,18.34,43
Drone_3109,9.18,35.11,1.38,44
Drone_3109,10.44,59.73,5.33,45
Drone_3109,99.81,97.45,9.39,46
Drone_3110,20.7,27.89,7.37,28
Drone_3110,66.96,45.9,2.1,29
Drone_3110,54.19,43.73,2.58,30
Drone_3110,73.33,65.45,2.23,31
Drone_3110,75.88,81.47,3.08,32
Drone_3111,20.25,82.09,11.04,60
Drone_3111,64.66,65.93,4.5,61
Drone_3111,15.72,7.78,14.87,62
Drone_3111,55.72,9.97,12.63,63
Drone_3111,64.38,31.89,7.31,64
Drone_3112,15.27,47.94,12.41,5
Drone_3112,88.05,23.94,5.82,6
Drone_3112,0.0,48.95,3.89,7
Drone_3112,94.71,44.5,8.62,8
Drone_3112,44.84,78.32,8.52,9
Drone_3113,92.22,74.33,13.54,86
Drone_3113,68.81,96.75,3.6,87
Drone_3113,4.04,55.78,14.32,88
Drone_3113,55.36,26.7,1.29,89
Drone_3113,13.34,96.92,6.93,90
Drone_3114,79.31,18.81,7.71,31
Drone_3114,98.54,96.49,9.48,32
Drone_3114,66.45,97.11,19.39,33
Drone_3114,31.11,11.27,2.2,34
Drone_3114,29.45,85.68,12.57,35
Drone_3115,55.9,52.05,12.29,45
Drone_3115,7.73,3.9,7.72,46
Drone_3115,5.96,23.94,17.35,47
Drone_3115,50.81,46.94,13.89,48
Drone_3115,75.73,21.63,2.56,49
Drone_3116,42.92,94.89,4.7,65
Drone_3116,76.32,57.45,15.88,66
Drone_3116,80.3,95.41,3.21,67
Drone_3116,66.55,66.44,3.63,68
Drone_3116,0.2,46.54,4.81,69
Drone_3117,0.03,40.96,6.95,40
Drone_3117,93.66,1.92,11.3,41
Drone_3117,88.91,90.86,17.79,42
Drone_3117,27.65,15.29,9.34,43
Drone_3117,32.93,94.48,6.02,44
Drone_3118,77.5,19.95,18.9,41
Drone_3118,74.93,32.0,9.76,42
Drone_3118,87.09,23.08,5.74,43
Drone_3118,72.83,42.92,10.44,44
Drone_3118,45.07,72.58,10.37,45
Drone_3119,63.32,30.78,14.46,49
Drone_3119,17.81,23.82,16.54,50
Drone_3119,83.53,90.39,9.04,51
Drone_3119,89.22,63.01,8.38,52
Drone_3119,40.75,97.33,9.17,53
Drone_3120,80.56,52.39,14.73,4
Drone_3120,76.16,6.1,3.79,5
Drone_3120,14.15,8.62,5.54,6
Drone_3120,24.36,66.15,17.84,7
Drone_3120,15.58,76.14,2.6,8
Drone_3121,15.73,49.92,15.85,69
Drone_3121,30.84,51.27,12.66,70
Drone_3121,67.5,14.53,1.97,71
Drone_3121,30.03,37.25,9.28,72
Drone_3121,74.62,91.69,2.34,73
Drone_3122,67.71,38.11,9.35,56
Drone_3122,47.76,91.99,0.84,57
Drone_3122,73.2,0.56,13.94,58
Drone_3122,53.88,59.6,8.19,59
Drone_3122,56.37,93.74,1.83,60
Drone_3123,30.03,23.71,14.66,37
Drone_3123,1.05,70.24,11.46,38
Drone_3123,50.4,9.66,0.32,39
Drone_3123,67.41,81.06,0.68,40
Drone_3123,26.33,82.2,5.51,41
Drone_3124,30.0,56.97,19.49,21
Drone_3124,49.41,38.54,14.58,22
Drone_3124,19.53,8.83,9.65,23
Drone_3124,10.4,32.76,7.53,24
Drone_3124,44.27,79.97,17.36,25
Drone_3125,41.3,6.51,18.71,35
Drone_3125,44.76,43.7,2.39,36
Drone_3125,15.77,31.15,17.1,37
Drone_3125,99.94,72.74,2.54,38
Drone_3125,38.22,80.07,4.66,39
Drone_3126,24.33,45.78,8.61,17
Drone_3126,45.76,79.0,11.48,18
Drone_3126,23.71,4.4,9.4,19
Drone_3126,7.93,39.18,14.94,20
Drone_3126,1.57,69.98,12.81,21
Drone_3127,24.37,82.5,19.19,60
Drone_3127,88.87,6.71,19.82,61
Drone_3127,43.27,5.93,19.4,62
Drone_3127,58.41,77.31,13.68,63
Drone_3127,3.33,17.2,8.4,64
Drone_3128,15.47,85.74,16.54,16
Drone_3128,33.27,31.97,19.3,17
Drone_3128,52.64,35.06,0.79,18
Drone_3128,49.36,34.34,11.66,19
Drone_3128,43.66,97.35,0.82,20
Drone_3129,74.97,62.31,15.64,33
Drone_3129,43.25,69.99,18.93,34
Drone_3129,62.96,50.56,18.58,35
Drone_3129,64.08,6.9,9.47,36
Drone_3129,47.22,44.27,10.37,37
Drone_3130,14.43,23.54,1.18,88
Drone_3130,25.81,88.42,14.38,89
Drone_3130,70.45,53.48,16.13,90
Drone_3130,31.84,18.9,19.7,91
Drone_3130,49.73,46.34,14.55,92
Drone_3131,35.45,3.38,10.54,40
Drone_3131,7.49,99.88,11.47,41
Drone_3131,2.67,26.79,0.63,42
Drone_3131,87.77,3.19,9.75,43
Drone_3131,27.4,24.27,2.57,44
Drone_3132,55.9,38.26,17.72,83
Drone_3132,96.49,54.59,13.31,84
Drone_3132,45.17,26.62,13.18,85
Drone_3132,87.57,2.57,16.35,86
Drone_3132,36.5,63.29,9.76,87
Drone_3133,74.84,40.81,7.11,40
Drone_3133,72.62,40.86,10.42,41
Drone_3133,51.67,88.35,7.36,42
Drone_3133,12.14,8.12,14.33,43
Drone_3133,86.8,19.01,8.47,44
Drone_3134,27.63,38.22,3.08,35
Drone_3134,44.53,2.27,5.55,36
Drone_3134,0.27,30.17,13.09,37
Drone_3134,15.4,7.95,11.5,38
Drone_3134,4.68,71.61,19.49,39
Drone_3135,7.72,99.98,5.63,64
Drone_3135,40.66,93.42,17.73,65
Drone_3135,43.93,79.84,0.14,66
Drone_3135,42.34,82.99,18.24,67
Drone_3135,90.82,50.56,4.1,68
Drone_3136,49.1,42.79,18.58,100
Drone_3136,55.76,63.4,12.49,101
Drone_3136,95.49,67.73,15.41,102
Drone_3136,24.55,21.13,13.64,103
Drone_3136,1.96,36.96,0.34,104
Drone_3137,83.28,47.95,5.74,22
Drone_3137,30.46,18.9,17.28,23
Drone_3137,83.51,97.3,3.55,24
Drone_3137,85.83,86.21,16.98,25
Drone_3137,33.02,72.3,8.34,26
